arm,window_index,symbol,environment,source_strategy,scene_family,authority_id,scene_root_id,anchor_ob_id,partner_ob_id,pair_type,partner_timing,break_pivot_id,break_pivot_price,protected_pivot_id,protected_pivot_price,stop_owner,side,created_at,planned_entry,entry_time,actual_entry,closed_at,initial_stop,initial_target,stop_distance,stop_distance_pct,target_distance,target_r,partial_enabled,partial_1r,mfe_r,final_reason,risk_budget,quantity,position_notional,notional_to_equity,net_r,net_pnl,equity_before,equity_after
E_LEADER_PLUS_BPLUS_PROTECTED_STOP,1,ETHUSDT,eth_up,v03_break_retest,a1_b1_confluence,confluence:ETHUSDT:15m:ob:simple_2c:long:2025-07-20T02:15:00+00:00:2025-07-20T02:30:00+00:00|m15-m5-delivery:ETHUSDT:15m:break_retest:long:ETHUSDT:1h:pivot:high:2025-07-19T04:00:00+00:00:3609.1:2025-07-20T02:30:00+00:00:2025-07-20T03:15:00+00:00|ETHUSDT:5m:pivot:high:2025-07-20T05:55:00+00:00:3653.25|ETHUSDT:5m:ob:simple_2c:long:2025-07-20T06:35:00+00:00:2025-07-20T06:40:00+00:00,,,,,,,,,,,long,2025-07-20T06:45:00+00:00,3651.5,2025-07-20T07:00:00+00:00,3651.5,2025-07-20T07:20:00+00:00,3607.75,3662.64,43.75,0.0119813775160892,11.139999999999873,0.2546285714285685,False,False,0.4192000000000033,initial_target,291.0003159727506,6.143,22431.1645,2.312488674627466,0.2042845465554953,59.446867595999215,9700.010532425022,9759.45740002102
E_LEADER_PLUS_BPLUS_PROTECTED_STOP,1,ETHUSDT,eth_up,v03_break_retest,a1_b1_confluence,confluence:ETHUSDT:1h:pivot:high:2025-07-20T03:00:00+00:00:3695|m15-m5-delivery:ETHUSDT:15m:break_retest:long:ETHUSDT:1h:pivot:high:2025-07-20T03:00:00+00:00:3695:2025-07-20T08:30:00+00:00:2025-07-20T09:15:00+00:00|ETHUSDT:5m:pivot:high:2025-07-20T14:35:00+00:00:3752.91|ETHUSDT:5m:ob:simple_2c:long:2025-07-20T14:50:00+00:00:2025-07-20T14:55:00+00:00,,,,,,,,,,,long,2025-07-20T15:00:00+00:00,3748.95,2025-07-20T15:25:00+00:00,3748.95,2025-07-20T15:35:00+00:00,3694.34,3771.37,54.61000000000013,0.0145667453553662,22.420000000000076,0.4105475187694565,False,False,0.6229628273210017,initial_target,292.78372200063063,5.0200000000000005,18819.729,1.9283581277745483,0.3586196595990203,104.99799872000035,9759.45740002102,9864.455398741022
A_LEADER_V03_BREAK_RETEST_PLUS_V05,2,BTCUSDT,btc_down_high_vol,v03_break_retest,a1_b1_confluence,confluence:BTCUSDT:1h:pivot:low:2026-01-25T08:00:00+00:00:88100|m15-m5-delivery:BTCUSDT:15m:break_retest:short:BTCUSDT:1h:pivot:low:2026-01-25T08:00:00+00:00:88100:2026-01-25T16:00:00+00:00:2026-01-25T16:30:00+00:00|BTCUSDT:5m:pivot:low:2026-01-25T17:10:00+00:00:87779.9|BTCUSDT:5m:ob:simple_2c:short:2026-01-25T17:25:00+00:00:2026-01-25T17:30:00+00:00,,,,,,,,,,,short,2026-01-25T17:35:00+00:00,87807.2,2026-01-25T17:40:00+00:00,87807.2,2026-01-25T18:15:00+00:00,88103.70000000001,87477.0,296.5000000000145,0.0033767162601701,330.1999999999971,1.113659359190492,False,False,1.3032040472174544,initial_target,300.0,0.78,68489.616,6.848961599999999,0.7673722159999926,230.21166479999775,10000.0,10230.211664799996
A_LEADER_V03_BREAK_RETEST_PLUS_V05,2,BTCUSDT,btc_down_high_vol,v05,m15_ob_m5_liquidity_delivery_first_retest,v05-liquidity-delivery:BTCUSDT:15m:ob:simple_2c:short:2026-02-03T00:45:00+00:00:2026-02-03T01:00:00+00:00|BTCUSDT:5m:m15-location-sweep:short:BTCUSDT:15m:pivot:high:2026-02-03T01:45:00+00:00:78999:2026-02-03T08:35:00+00:00|BTCUSDT:5m:delivery:2026-02-03T09:10:00+00:00|fvg,,,,,,,,,,,short,2026-02-03T09:20:00+00:00,78331.3,2026-02-03T09:25:00+00:00,78331.3,2026-02-03T09:30:00+00:00,79040.1,77909.8,708.8000000000029,0.0090487455206284,421.5,0.5946670428893881,False,False,0.6495485327313866,initial_target,306.9063499439999,0.389,30470.8757,2.978518597503106,0.4946393010366187,151.80794242000002,10230.211664799996,10382.019607219998
B_BPLUS_M15_OB_FORMATION_STOP,2,BTCUSDT,btc_down_high_vol,bplus,owned_m15_anchor_overlap_first_return,BTCUSDT:v06-owned-m15:long:2026-02-02T08:30:00+00:00,BTCUSDT:v06-owned-m15:long:2026-02-02T08:30:00+00:00,BTCUSDT:15m:ob:simple_2c:long:2026-02-02T08:15:00+00:00:2026-02-02T08:30:00+00:00,BTCUSDT:5m:ob:double_3c:long:2026-02-02T07:50:00+00:00:2026-02-02T07:55:00+00:00:2026-02-02T08:00:00+00:00,m15_m5,at_anchor_close,BTCUSDT:15m:pivot:high:2026-02-02T07:00:00+00:00:76814,76814.0,BTCUSDT:15m:pivot:low:2026-02-02T06:30:00+00:00:74902,74902.0,m15_anchor_formation,long,2026-02-02T08:45:00+00:00,76760.4,2026-02-02T09:05:00+00:00,76760.4,2026-02-02T09:10:00+00:00,76607.2,77719.0,153.1999999999971,0.0019958207617469,958.6000000000058,6.25718015665812,True,True,1.048302872062721,initial_stop,300.0,1.305,100172.322,10.0172322,0.0994279744644003,29.82839233932011,10000.0,10029.82839233932
C_BPLUS_PROTECTED_M15_SWING_STOP,2,BTCUSDT,btc_down_high_vol,bplus,owned_m15_anchor_overlap_first_return,BTCUSDT:v06-owned-m15:long:2026-02-02T08:30:00+00:00,BTCUSDT:v06-owned-m15:long:2026-02-02T08:30:00+00:00,BTCUSDT:15m:ob:simple_2c:long:2026-02-02T08:15:00+00:00:2026-02-02T08:30:00+00:00,BTCUSDT:5m:ob:double_3c:long:2026-02-02T07:50:00+00:00:2026-02-02T07:55:00+00:00:2026-02-02T08:00:00+00:00,m15_m5,at_anchor_close,BTCUSDT:15m:pivot:high:2026-02-02T07:00:00+00:00:76814,76814.0,BTCUSDT:15m:pivot:low:2026-02-02T06:30:00+00:00:74902,74902.0,protected_m15_swing,long,2026-02-02T08:45:00+00:00,76760.4,2026-02-02T09:05:00+00:00,76760.4,2026-02-02T09:30:00+00:00,74901.9,77719.0,1858.5,0.0242117029093126,958.6000000000058,0.5157923056228172,False,False,0.3835889157923103,volume_spike,300.0,0.155,11897.862,1.1897862,0.2492922445128729,74.78767335386189,10000.0,10074.78767335386
D_LEADER_PLUS_BPLUS_FORMATION_STOP,2,BTCUSDT,btc_down_high_vol,v03_break_retest,a1_b1_confluence,confluence:BTCUSDT:1h:pivot:low:2026-01-25T08:00:00+00:00:88100|m15-m5-delivery:BTCUSDT:15m:break_retest:short:BTCUSDT:1h:pivot:low:2026-01-25T08:00:00+00:00:88100:2026-01-25T16:00:00+00:00:2026-01-25T16:30:00+00:00|BTCUSDT:5m:pivot:low:2026-01-25T17:10:00+00:00:87779.9|BTCUSDT:5m:ob:simple_2c:short:2026-01-25T17:25:00+00:00:2026-01-25T17:30:00+00:00,,,,,,,,,,,short,2026-01-25T17:35:00+00:00,87807.2,2026-01-25T17:40:00+00:00,87807.2,2026-01-25T18:15:00+00:00,88103.70000000001,87477.0,296.5000000000145,0.0033767162601701,330.1999999999971,1.113659359190492,False,False,1.3032040472174544,initial_target,300.0,0.78,68489.616,6.848961599999999,0.7673722159999926,230.21166479999775,10000.0,10230.211664799996
D_LEADER_PLUS_BPLUS_FORMATION_STOP,2,BTCUSDT,btc_down_high_vol,bplus,owned_m15_anchor_overlap_first_return,BTCUSDT:v06-owned-m15:long:2026-02-02T08:30:00+00:00,BTCUSDT:v06-owned-m15:long:2026-02-02T08:30:00+00:00,BTCUSDT:15m:ob:simple_2c:long:2026-02-02T08:15:00+00:00:2026-02-02T08:30:00+00:00,BTCUSDT:5m:ob:double_3c:long:2026-02-02T07:50:00+00:00:2026-02-02T07:55:00+00:00:2026-02-02T08:00:00+00:00,m15_m5,at_anchor_close,BTCUSDT:15m:pivot:high:2026-02-02T07:00:00+00:00:76814,76814.0,BTCUSDT:15m:pivot:low:2026-02-02T06:30:00+00:00:74902,74902.0,m15_anchor_formation,long,2026-02-02T08:45:00+00:00,76760.4,2026-02-02T09:05:00+00:00,76760.4,2026-02-02T09:10:00+00:00,76607.2,77719.0,153.1999999999971,0.0019958207617469,958.6000000000058,6.25718015665812,True,True,1.048302872062721,initial_stop,306.9063499439999,1.335,102475.134,10.01691239220351,0.0994248001502996,30.514102508040104,10230.211664799996,10260.725767308037
D_LEADER_PLUS_BPLUS_FORMATION_STOP,2,BTCUSDT,btc_down_high_vol,v05,m15_ob_m5_liquidity_delivery_first_retest,v05-liquidity-delivery:BTCUSDT:15m:ob:simple_2c:short:2026-02-03T00:45:00+00:00:2026-02-03T01:00:00+00:00|BTCUSDT:5m:m15-location-sweep:short:BTCUSDT:15m:pivot:high:2026-02-03T01:45:00+00:00:78999:2026-02-03T08:35:00+00:00|BTCUSDT:5m:delivery:2026-02-03T09:10:00+00:00|fvg,,,,,,,,,,,short,2026-02-03T09:20:00+00:00,78331.3,2026-02-03T09:25:00+00:00,78331.3,2026-02-03T09:30:00+00:00,79040.1,77909.8,708.8000000000029,0.0090487455206284,421.5,0.5946670428893881,False,False,0.6495485327313866,initial_target,307.8217730192411,0.39,30549.207,2.977294948992168,0.4944360910769184,152.19819420000002,10260.725767308037,10412.923961508037
E_LEADER_PLUS_BPLUS_PROTECTED_STOP,2,BTCUSDT,btc_down_high_vol,v03_break_retest,a1_b1_confluence,confluence:BTCUSDT:1h:pivot:low:2026-01-25T08:00:00+00:00:88100|m15-m5-delivery:BTCUSDT:15m:break_retest:short:BTCUSDT:1h:pivot:low:2026-01-25T08:00:00+00:00:88100:2026-01-25T16:00:00+00:00:2026-01-25T16:30:00+00:00|BTCUSDT:5m:pivot:low:2026-01-25T17:10:00+00:00:87779.9|BTCUSDT:5m:ob:simple_2c:short:2026-01-25T17:25:00+00:00:2026-01-25T17:30:00+00:00,,,,,,,,,,,short,2026-01-25T17:35:00+00:00,87807.2,2026-01-25T17:40:00+00:00,87807.2,2026-01-25T18:15:00+00:00,88103.70000000001,87477.0,296.5000000000145,0.0033767162601701,330.1999999999971,1.113659359190492,False,False,1.3032040472174544,initial_target,300.0,0.78,68489.616,6.848961599999999,0.7673722159999926,230.21166479999775,10000.0,10230.211664799996
E_LEADER_PLUS_BPLUS_PROTECTED_STOP,2,BTCUSDT,btc_down_high_vol,bplus,owned_m15_anchor_overlap_first_return,BTCUSDT:v06-owned-m15:long:2026-02-02T08:30:00+00:00,BTCUSDT:v06-owned-m15:long:2026-02-02T08:30:00+00:00,BTCUSDT:15m:ob:simple_2c:long:2026-02-02T08:15:00+00:00:2026-02-02T08:30:00+00:00,BTCUSDT:5m:ob:double_3c:long:2026-02-02T07:50:00+00:00:2026-02-02T07:55:00+00:00:2026-02-02T08:00:00+00:00,m15_m5,at_anchor_close,BTCUSDT:15m:pivot:high:2026-02-02T07:00:00+00:00:76814,76814.0,BTCUSDT:15m:pivot:low:2026-02-02T06:30:00+00:00:74902,74902.0,protected_m15_swing,long,2026-02-02T08:45:00+00:00,76760.4,2026-02-02T09:05:00+00:00,76760.4,2026-02-02T09:30:00+00:00,74901.9,77719.0,1858.5,0.0242117029093126,958.6000000000058,0.5157923056228172,False,False,0.3835889157923103,volume_spike,306.9063499439999,0.158,12128.1432,1.1855222157064829,0.2483988249933841,76.23517670909793,10230.211664799996,10306.446841509096
E_LEADER_PLUS_BPLUS_PROTECTED_STOP,2,BTCUSDT,btc_down_high_vol,v05,m15_ob_m5_liquidity_delivery_first_retest,v05-liquidity-delivery:BTCUSDT:15m:ob:simple_2c:short:2026-02-03T00:45:00+00:00:2026-02-03T01:00:00+00:00|BTCUSDT:5m:m15-location-sweep:short:BTCUSDT:15m:pivot:high:2026-02-03T01:45:00+00:00:78999:2026-02-03T08:35:00+00:00|BTCUSDT:5m:delivery:2026-02-03T09:10:00+00:00|fvg,,,,,,,,,,,short,2026-02-03T09:20:00+00:00,78331.3,2026-02-03T09:25:00+00:00,78331.3,2026-02-03T09:30:00+00:00,79040.1,77909.8,708.8000000000029,0.0090487455206284,421.5,0.5946670428893881,False,False,0.6495485327313866,initial_target,309.19340524527286,0.392,30705.8696,2.979287631536842,0.494767013671094,152.97869776000002,10306.446841509096,10459.425539269096
A_LEADER_V03_BREAK_RETEST_PLUS_V05,3,ETHUSDT,eth_down_high_vol,v05,m15_ob_m5_liquidity_delivery_first_retest,v05-liquidity-delivery:ETHUSDT:15m:ob:simple_2c:short:2026-01-24T03:15:00+00:00:2026-01-24T03:30:00+00:00|ETHUSDT:5m:m15-location-sweep:short:ETHUSDT:15m:pivot:high:2026-01-24T22:00:00+00:00:2963.42:2026-01-24T23:00:00+00:00|ETHUSDT:5m:delivery:2026-01-24T23:50:00+00:00|ob,,,,,,,,,,,short,2026-01-24T23:55:00+00:00,2952.56,2026-01-25T00:00:00+00:00,2952.56,2026-01-25T01:40:00+00:00,2963.49,2947.21,10.930000000000293,0.0037018722735525,5.349999999999909,0.4894784995425221,False,False,0.3732845379688763,volume_spike,300.0,21.595,63760.5332,6.37605332,0.023733631052671,7.120089315801323,10000.0,10007.120089315802
A_LEADER_V03_BREAK_RETEST_PLUS_V05,3,ETHUSDT,eth_down_high_vol,v03_break_retest,a1_b1_confluence,confluence:ETHUSDT:1h:pivot:low:2026-02-01T10:00:00+00:00:2374.61|m15-m5-delivery:ETHUSDT:15m:break_retest:short:ETHUSDT:1h:pivot:low:2026-02-01T10:00:00+00:00:2374.61:2026-02-01T14:15:00+00:00:2026-02-01T14:45:00+00:00|ETHUSDT:5m:pivot:low:2026-02-01T19:55:00+00:00:2304.56|ETHUSDT:5m:ob:simple_2c:short:2026-02-01T20:20:00+00:00:2026-02-01T20:25:00+00:00,,,,,,,,,,,short,2026-02-01T20:30:00+00:00,2320.7,2026-02-01T20:40:00+00:00,2320.7,2026-02-01T21:10:00+00:00,2386.75,2296.16,66.05000000000018,0.0284612401430603,24.539999999999964,0.3715367146101422,False,False,0.4564723694171015,initial_target,300.21360267947404,4.3870000000000005,10180.9109,1.0173667158116495,0.3451081034013504,103.60614703599984,10007.120089315802,10110.726236351802
A_LEADER_V03_BREAK_RETEST_PLUS_V05,3,ETHUSDT,eth_down_high_vol,v03_break_retest,a1_b1_confluence,confluence:ETHUSDT:1h:pivot:low:2026-02-02T20:00:00+00:00:2311.2|m15-m5-delivery:ETHUSDT:15m:break_retest:short:ETHUSDT:1h:pivot:low:2026-02-02T20:00:00+00:00:2311.2:2026-02-03T09:00:00+00:00:2026-02-03T13:30:00+00:00|ETHUSDT:5m:pivot:low:2026-02-03T13:50:00+00:00:2301.86|ETHUSDT:5m:ob:double_3c:short:2026-02-03T14:05:00+00:00:2026-02-03T14:10:00+00:00:2026-02-03T14:15:00+00:00,,,,,,,,,,,short,2026-02-03T14:20:00+00:00,2309.2,2026-02-03T14:30:00+00:00,2309.2,2026-02-03T14:35:00+00:00,2313.8100000000004,2294.44,4.610000000000582,0.0019963623765808,14.759999999999764,3.201735357917115,True,True,7.04555314533534,initial_stop,303.32178709055404,43.812,101170.6704,10.006271363203762,0.0995026374507669,30.18131781179012,10110.726236351802,10140.907554163592
B_BPLUS_M15_OB_FORMATION_STOP,3,ETHUSDT,eth_down_high_vol,bplus,owned_m15_anchor_overlap_first_return,ETHUSDT:v06-owned-m15:long:2026-01-29T08:15:00+00:00,ETHUSDT:v06-owned-m15:long:2026-01-29T08:15:00+00:00,ETHUSDT:15m:ob:double_3c:long:2026-01-29T07:45:00+00:00:2026-01-29T08:00:00+00:00:2026-01-29T08:15:00+00:00,ETHUSDT:1h:ob:simple_2c:long:2026-01-29T03:00:00+00:00:2026-01-29T04:00:00+00:00,h1_m15,at_anchor_close,ETHUSDT:15m:pivot:high:2026-01-29T05:00:00+00:00:2965.2,2965.2,ETHUSDT:15m:pivot:low:2026-01-29T05:45:00+00:00:2946.54,2946.54,m15_anchor_formation,long,2026-01-29T08:30:00+00:00,2957.89,2026-01-29T08:35:00+00:00,2957.89,2026-01-29T10:00:00+00:00,2940.59,2965.2,17.300000000000182,0.0058487638147463,7.309999999999945,0.4225433526011484,False,False,0.0,initial_stop,300.0,14.819,43832.97191,4.383297191,-0.9999711591920644,-299.99134775761934,10000.0,9700.00865224238
B_BPLUS_M15_OB_FORMATION_STOP,3,ETHUSDT,eth_down_high_vol,bplus,owned_m15_anchor_overlap_first_return,ETHUSDT:v06-owned-m15:short:2026-01-30T09:45:00+00:00,ETHUSDT:v06-owned-m15:short:2026-01-30T09:45:00+00:00,ETHUSDT:15m:ob:simple_2c:short:2026-01-30T09:30:00+00:00:2026-01-30T09:45:00+00:00,ETHUSDT:5m:ob:simple_2c:short:2026-01-30T09:40:00+00:00:2026-01-30T09:45:00+00:00,m15_m5,at_anchor_close,ETHUSDT:15m:pivot:low:2026-01-30T08:30:00+00:00:2720.76,2720.76,ETHUSDT:15m:pivot:high:2026-01-30T09:00:00+00:00:2742.84,2742.84,m15_anchor_formation,short,2026-01-30T10:00:00+00:00,2725.89,2026-01-30T10:25:00+00:00,2725.89,2026-01-30T10:50:00+00:00,2730.8100000000004,2694.0,4.920000000000528,0.0018049150919518,31.889999999999876,6.48170731707245,True,False,0.6260162601625198,initial_stop,291.0002595672714,38.038,103687.40382,10.689413539443624,-0.9999872397599932,-290.9965463341173,9700.00865224238,9409.012105908265
B_BPLUS_M15_OB_FORMATION_STOP,3,ETHUSDT,eth_down_high_vol,bplus,owned_m15_anchor_overlap_first_return,ETHUSDT:v06-owned-m15:short:2026-01-30T13:45:00+00:00,ETHUSDT:v06-owned-m15:short:2026-01-30T13:45:00+00:00,ETHUSDT:15m:ob:double_3c:short:2026-01-30T13:15:00+00:00:2026-01-30T13:30:00+00:00:2026-01-30T13:45:00+00:00,ETHUSDT:5m:ob:simple_2c:short:2026-01-30T13:40:00+00:00:2026-01-30T13:45:00+00:00,m15_m5,at_anchor_close,ETHUSDT:15m:pivot:low:2026-01-30T11:45:00+00:00:2734.01,2734.01,ETHUSDT:15m:pivot:high:2026-01-30T11:45:00+00:00:2768.95,2768.95,m15_anchor_formation,short,2026-01-30T14:00:00+00:00,2735.11,2026-01-30T14:05:00+00:00,2735.11,2026-01-30T14:35:00+00:00,2750.01,2725.86,14.900000000000093,0.0054476785211564,9.25,0.6208053691275129,False,False,0.8389261744966392,initial_target,282.2703631772479,15.995,43748.08445,4.649593810441479,0.4622664083514297,130.48410697000003,9409.012105908265,9539.496212878264
C_BPLUS_PROTECTED_M15_SWING_STOP,3,ETHUSDT,eth_down_high_vol,bplus,owned_m15_anchor_overlap_first_return,ETHUSDT:v06-owned-m15:long:2026-01-29T08:15:00+00:00,ETHUSDT:v06-owned-m15:long:2026-01-29T08:15:00+00:00,ETHUSDT:15m:ob:double_3c:long:2026-01-29T07:45:00+00:00:2026-01-29T08:00:00+00:00:2026-01-29T08:15:00+00:00,ETHUSDT:1h:ob:simple_2c:long:2026-01-29T03:00:00+00:00:2026-01-29T04:00:00+00:00,h1_m15,at_anchor_close,ETHUSDT:15m:pivot:high:2026-01-29T05:00:00+00:00:2965.2,2965.2,ETHUSDT:15m:pivot:low:2026-01-29T05:45:00+00:00:2946.54,2946.54,protected_m15_swing,long,2026-01-29T08:30:00+00:00,2957.89,2026-01-29T08:35:00+00:00,2957.89,2026-01-29T09:10:00+00:00,2946.53,2965.2,11.360000000000127,0.0038405755454057,7.309999999999945,0.6434859154929458,False,False,0.0,initial_stop,300.0,20.966,62015.12174,6.201512174,-0.9999697649941398,-299.99092949824194,10000.0,9700.009070501756
C_BPLUS_PROTECTED_M15_SWING_STOP,3,ETHUSDT,eth_down_high_vol,bplus,owned_m15_anchor_overlap_first_return,ETHUSDT:v06-owned-m15:short:2026-01-30T09:45:00+00:00,ETHUSDT:v06-owned-m15:short:2026-01-30T09:45:00+00:00,ETHUSDT:15m:ob:simple_2c:short:2026-01-30T09:30:00+00:00:2026-01-30T09:45:00+00:00,ETHUSDT:5m:ob:simple_2c:short:2026-01-30T09:40:00+00:00:2026-01-30T09:45:00+00:00,m15_m5,at_anchor_close,ETHUSDT:15m:pivot:low:2026-01-30T08:30:00+00:00:2720.76,2720.76,ETHUSDT:15m:pivot:high:2026-01-30T09:00:00+00:00:2742.84,2742.84,protected_m15_swing,short,2026-01-30T10:00:00+00:00,2725.89,2026-01-30T10:25:00+00:00,2725.89,2026-01-30T11:45:00+00:00,2742.8500000000004,2694.0,16.96000000000049,0.0062218211299797,31.889999999999876,1.880306603773523,True,False,0.1816037735848961,initial_stop,291.0002721150527,14.771,40264.12119,4.150936447311717,-0.9999494287738718,-290.9855558744882,9700.009070501756,9409.02351462727
C_BPLUS_PROTECTED_M15_SWING_STOP,3,ETHUSDT,eth_down_high_vol,bplus,owned_m15_anchor_overlap_first_return,ETHUSDT:v06-owned-m15:short:2026-01-30T13:45:00+00:00,ETHUSDT:v06-owned-m15:short:2026-01-30T13:45:00+00:00,ETHUSDT:15m:ob:double_3c:short:2026-01-30T13:15:00+00:00:2026-01-30T13:30:00+00:00:2026-01-30T13:45:00+00:00,ETHUSDT:5m:ob:simple_2c:short:2026-01-30T13:40:00+00:00:2026-01-30T13:45:00+00:00,m15_m5,at_anchor_close,ETHUSDT:15m:pivot:low:2026-01-30T11:45:00+00:00:2734.01,2734.01,ETHUSDT:15m:pivot:high:2026-01-30T11:45:00+00:00:2768.95,2768.95,protected_m15_swing,short,2026-01-30T14:00:00+00:00,2735.11,2026-01-30T14:05:00+00:00,2735.11,2026-01-30T14:35:00+00:00,2768.96,2725.86,33.84999999999991,0.0123761018752444,9.25,0.2732644017725266,False,False,0.3692762186115224,initial_target,282.2707054388181,7.709,21084.962990000004,2.2409299920678607,0.2227950872770643,62.888526454,9409.02351462727,9471.91204108127
D_LEADER_PLUS_BPLUS_FORMATION_STOP,3,ETHUSDT,eth_down_high_vol,v05,m15_ob_m5_liquidity_delivery_first_retest,v05-liquidity-delivery:ETHUSDT:15m:ob:simple_2c:short:2026-01-24T03:15:00+00:00:2026-01-24T03:30:00+00:00|ETHUSDT:5m:m15-location-sweep:short:ETHUSDT:15m:pivot:high:2026-01-24T22:00:00+00:00:2963.42:2026-01-24T23:00:00+00:00|ETHUSDT:5m:delivery:2026-01-24T23:50:00+00:00|ob,,,,,,,,,,,short,2026-01-24T23:55:00+00:00,2952.56,2026-01-25T00:00:00+00:00,2952.56,2026-01-25T01:40:00+00:00,2963.49,2947.21,10.930000000000293,0.0037018722735525,5.349999999999909,0.4894784995425221,False,False,0.3732845379688763,volume_spike,300.0,21.595,63760.5332,6.37605332,0.023733631052671,7.120089315801323,10000.0,10007.120089315802
D_LEADER_PLUS_BPLUS_FORMATION_STOP,3,ETHUSDT,eth_down_high_vol,bplus,owned_m15_anchor_overlap_first_return,ETHUSDT:v06-owned-m15:long:2026-01-29T08:15:00+00:00,ETHUSDT:v06-owned-m15:long:2026-01-29T08:15:00+00:00,ETHUSDT:15m:ob:double_3c:long:2026-01-29T07:45:00+00:00:2026-01-29T08:00:00+00:00:2026-01-29T08:15:00+00:00,ETHUSDT:1h:ob:simple_2c:long:2026-01-29T03:00:00+00:00:2026-01-29T04:00:00+00:00,h1_m15,at_anchor_close,ETHUSDT:15m:pivot:high:2026-01-29T05:00:00+00:00:2965.2,2965.2,ETHUSDT:15m:pivot:low:2026-01-29T05:45:00+00:00:2946.54,2946.54,m15_anchor_formation,long,2026-01-29T08:30:00+00:00,2957.89,2026-01-29T08:35:00+00:00,2957.89,2026-01-29T10:00:00+00:00,2940.59,2965.2,17.300000000000182,0.0058487638147463,7.309999999999945,0.4225433526011484,False,False,0.0,initial_stop,300.21360267947404,14.829,43862.55081,4.383134250265496,-0.9999339871665178,-300.1937847289113,10007.120089315802,9706.92630458689
D_LEADER_PLUS_BPLUS_FORMATION_STOP,3,ETHUSDT,eth_down_high_vol,bplus,owned_m15_anchor_overlap_first_return,ETHUSDT:v06-owned-m15:short:2026-01-30T09:45:00+00:00,ETHUSDT:v06-owned-m15:short:2026-01-30T09:45:00+00:00,ETHUSDT:15m:ob:simple_2c:short:2026-01-30T09:30:00+00:00:2026-01-30T09:45:00+00:00,ETHUSDT:5m:ob:simple_2c:short:2026-01-30T09:40:00+00:00:2026-01-30T09:45:00+00:00,m15_m5,at_anchor_close,ETHUSDT:15m:pivot:low:2026-01-30T08:30:00+00:00:2720.76,2720.76,ETHUSDT:15m:pivot:high:2026-01-30T09:00:00+00:00:2742.84,2742.84,m15_anchor_formation,short,2026-01-30T10:00:00+00:00,2725.89,2026-01-30T10:25:00+00:00,2725.89,2026-01-30T10:50:00+00:00,2730.8100000000004,2694.0,4.920000000000528,0.0018049150919518,31.889999999999876,6.48170731707245,True,False,0.6260162601625198,initial_stop,291.2077891376067,38.065,103761.00285,10.689377831267658,-0.9999838992848408,-291.2031004839417,9706.92630458689,9415.72320410295
D_LEADER_PLUS_BPLUS_FORMATION_STOP,3,ETHUSDT,eth_down_high_vol,bplus,owned_m15_anchor_overlap_first_return,ETHUSDT:v06-owned-m15:short:2026-01-30T13:45:00+00:00,ETHUSDT:v06-owned-m15:short:2026-01-30T13:45:00+00:00,ETHUSDT:15m:ob:double_3c:short:2026-01-30T13:15:00+00:00:2026-01-30T13:30:00+00:00:2026-01-30T13:45:00+00:00,ETHUSDT:5m:ob:simple_2c:short:2026-01-30T13:40:00+00:00:2026-01-30T13:45:00+00:00,m15_m5,at_anchor_close,ETHUSDT:15m:pivot:low:2026-01-30T11:45:00+00:00:2734.01,2734.01,ETHUSDT:15m:pivot:high:2026-01-30T11:45:00+00:00:2768.95,2768.95,m15_anchor_formation,short,2026-01-30T14:00:00+00:00,2735.11,2026-01-30T14:05:00+00:00,2735.11,2026-01-30T14:35:00+00:00,2750.01,2725.86,14.900000000000093,0.0054476785211564,9.25,0.6208053691275129,False,False,0.8389261744966392,initial_target,282.47169612308846,16.006,43778.17066,4.6494751078625,0.4622546068442261,130.57384283599998,9415.72320410295,9546.29704693895
D_LEADER_PLUS_BPLUS_FORMATION_STOP,3,ETHUSDT,eth_down_high_vol,v03_break_retest,a1_b1_confluence,confluence:ETHUSDT:1h:pivot:low:2026-02-01T10:00:00+00:00:2374.61|m15-m5-delivery:ETHUSDT:15m:break_retest:short:ETHUSDT:1h:pivot:low:2026-02-01T10:00:00+00:00:2374.61:2026-02-01T14:15:00+00:00:2026-02-01T14:45:00+00:00|ETHUSDT:5m:pivot:low:2026-02-01T19:55:00+00:00:2304.56|ETHUSDT:5m:ob:simple_2c:short:2026-02-01T20:20:00+00:00:2026-02-01T20:25:00+00:00,,,,,,,,,,,short,2026-02-01T20:30:00+00:00,2320.7,2026-02-01T20:40:00+00:00,2320.7,2026-02-01T21:10:00+00:00,2386.75,2296.16,66.05000000000018,0.0284612401430603,24.539999999999964,0.3715367146101422,False,False,0.4564723694171015,initial_target,286.38891140816844,4.1850000000000005,9712.1295,1.017371390419307,0.3451096891078195,98.83558817999986,9546.29704693895,9645.13263511895
