arm,scope,entry_arm,window_index,symbol,environment,source_strategy,scene_family,subtype,footprint_kind,stop_owner,authority_id,scene_root_id,location_id,boundary_timeframe,boundary_price,fvg_id,target_kind,target_source_id,side,intent_entry_mode,created_at,entry_time,closed_at,entry_price,initial_stop,initial_target,stop_distance,stop_distance_pct,target_distance,target_r,mfe_r,partial_enabled,partial_1r,final_reason,risk_budget,position_notional,notional_to_equity,net_r,net_pnl,equity_before,equity_after
E_LEADER_PLUS_V07_BOUNDARY_ACCEPT_NEXT_OPEN,window_panel,boundary_accept_next_open,2,BTCUSDT,btc_down_high_vol,leader,a1_b1_confluence,break_retest,,,confluence:BTCUSDT:1h:pivot:low:2026-01-25T08:00:00+00:00:88100|m15-m5-delivery:BTCUSDT:15m:break_retest:short:BTCUSDT:1h:pivot:low:2026-01-25T08:00:00+00:00:88100:2026-01-25T16:00:00+00:00:2026-01-25T16:30:00+00:00|BTCUSDT:5m:pivot:low:2026-01-25T17:10:00+00:00:87779.9|BTCUSDT:5m:ob:simple_2c:short:2026-01-25T17:25:00+00:00:2026-01-25T17:30:00+00:00,,BTCUSDT:1h:pivot:low:2026-01-25T08:00:00+00:00:88100,,,,,,short,limit_first_revisit,2026-01-25T17:35:00+00:00,2026-01-25T17:40:00+00:00,2026-01-25T18:15:00+00:00,87807.2,88103.70000000001,87477.0,296.50000000001455,0.0033767162601701746,330.1999999999971,1.113659359190492,1.3032040472174544,False,False,initial_target,300.02740271822995,68489.616,6.848336056588989,0.7673021287865514,230.21166479999778,10000.913423941,10231.125088740997
E_LEADER_PLUS_V07_BOUNDARY_ACCEPT_NEXT_OPEN,window_panel,boundary_accept_next_open,2,BTCUSDT,btc_down_high_vol,v07,sr_flip_fvg,,,,v07-sr-flip-fvg:BTCUSDT:long:2026-01-31T23:15:00+00:00|boundary=BTCUSDT:15m:pivot:high:2026-01-31T22:00:00+00:00:78479|fvg=BTCUSDT:15m:fvg:long:2026-01-31T23:00:00+00:00:2026-01-31T23:15:00+00:00:2026-01-31T23:30:00+00:00,v07-sr-flip-fvg:BTCUSDT:long:2026-01-31T23:15:00+00:00,BTCUSDT:15m:pivot:high:2026-01-31T22:00:00+00:00:78479,15m,78479.0,BTCUSDT:15m:fvg:long:2026-01-31T23:00:00+00:00:2026-01-31T23:15:00+00:00:2026-01-31T23:30:00+00:00,fvg,BTCUSDT:15m:fvg:short:2026-01-31T16:45:00+00:00:2026-01-31T17:00:00+00:00:2026-01-31T17:15:00+00:00|BTCUSDT:1h:fvg:short:2026-01-31T16:00:00+00:00:2026-01-31T17:00:00+00:00:2026-01-31T18:00:00+00:00,long,next_bar_open,2026-01-31T23:45:00+00:00,2026-01-31T23:45:00+00:00,2026-02-01T00:10:00+00:00,78796.8,78030.9,79096.8,765.9000000000087,0.009719937865497186,300.0,0.39169604386995244,0.7379553466509866,False,False,initial_target,306.9337526622299,28603.238400000002,2.795708013723426,0.31745262225111487,97.43692463999999,10231.125088740997,10328.562013380997
E_LEADER_PLUS_V07_BOUNDARY_ACCEPT_NEXT_OPEN,window_panel,boundary_accept_next_open,2,BTCUSDT,btc_down_high_vol,v07,sr_flip_fvg,,,,v07-sr-flip-fvg:BTCUSDT:short:2026-02-02T02:45:00+00:00|boundary=BTCUSDT:15m:pivot:low:2026-02-02T01:15:00+00:00:76558.4|fvg=BTCUSDT:15m:fvg:short:2026-02-02T02:30:00+00:00:2026-02-02T02:45:00+00:00:2026-02-02T03:00:00+00:00,v07-sr-flip-fvg:BTCUSDT:short:2026-02-02T02:45:00+00:00,BTCUSDT:15m:pivot:low:2026-02-02T01:15:00+00:00:76558.4,15m,76558.4,BTCUSDT:15m:fvg:short:2026-02-02T02:30:00+00:00:2026-02-02T02:45:00+00:00:2026-02-02T03:00:00+00:00,pivot,BTCUSDT:15m:pivot:low:2026-02-01T23:00:00+00:00:75663.2|BTCUSDT:1h:pivot:low:2026-02-01T23:00:00+00:00:75663.2,short,next_bar_open,2026-02-02T03:15:00+00:00,2026-02-02T03:15:00+00:00,2026-02-02T03:20:00+00:00,75852.5,77224.90000000001,75663.2,1372.4000000000087,0.018093009459147803,189.3000000000029,0.13793354707082608,0.6039784319440316,False,False,initial_target,309.8568604014299,16156.5825,1.5642625255160019,0.10929669633948287,33.86633118000062,10328.562013380997,10362.428344560998
E_LEADER_PLUS_V07_BOUNDARY_ACCEPT_NEXT_OPEN,window_panel,boundary_accept_next_open,2,BTCUSDT,btc_down_high_vol,v07,sr_flip_fvg,,,,v07-sr-flip-fvg:BTCUSDT:long:2026-02-02T09:15:00+00:00|boundary=BTCUSDT:15m:pivot:high:2026-02-02T08:15:00+00:00:77169.1|fvg=BTCUSDT:15m:fvg:long:2026-02-02T09:00:00+00:00:2026-02-02T09:15:00+00:00:2026-02-02T09:30:00+00:00,v07-sr-flip-fvg:BTCUSDT:long:2026-02-02T09:15:00+00:00,BTCUSDT:15m:pivot:high:2026-02-02T08:15:00+00:00:77169.1,15m,77169.1,BTCUSDT:15m:fvg:long:2026-02-02T09:00:00+00:00:2026-02-02T09:15:00+00:00:2026-02-02T09:30:00+00:00,order_block,BTCUSDT:15m:ob:simple_2c:short:2026-02-01T14:45:00+00:00:2026-02-01T15:00:00+00:00|BTCUSDT:15m:pivot:high:2026-02-02T00:30:00+00:00:78177.9|BTCUSDT:1h:ob:simple_2c:short:2026-02-01T18:00:00+00:00:2026-02-01T19:00:00+00:00|BTCUSDT:1h:pivot:high:2026-02-02T00:00:00+00:00:78177.9,long,next_bar_open,2026-02-02T09:45:00+00:00,2026-02-02T09:45:00+00:00,2026-02-02T09:50:00+00:00,77404.3,76611.0,77719.0,793.3000000000029,0.010248784628244205,314.6999999999971,0.39669734022437403,0.4698096558678882,False,False,initial_target,310.8728503368299,27633.3351,2.666685276960598,0.3257669374159593,101.27209637999896,10362.428344560998,10463.700440940996
E_LEADER_PLUS_V07_BOUNDARY_ACCEPT_NEXT_OPEN,window_panel,boundary_accept_next_open,2,BTCUSDT,btc_down_high_vol,leader,m15_ob_m5_liquidity_delivery_first_retest,fvg,,m15_event,v05-liquidity-delivery:BTCUSDT:15m:ob:simple_2c:short:2026-02-03T00:45:00+00:00:2026-02-03T01:00:00+00:00|BTCUSDT:5m:m15-location-sweep:short:BTCUSDT:15m:pivot:high:2026-02-03T01:45:00+00:00:78999:2026-02-03T08:35:00+00:00|BTCUSDT:5m:delivery:2026-02-03T09:10:00+00:00|fvg,,BTCUSDT:15m:ob:simple_2c:short:2026-02-03T00:45:00+00:00:2026-02-03T01:00:00+00:00,,,,,,short,limit_first_revisit,2026-02-03T09:20:00+00:00,2026-02-03T09:25:00+00:00,2026-02-03T09:30:00+00:00,78331.3,79040.1,77909.8,708.8000000000029,0.009048745520628445,421.5,0.5946670428893881,0.6495485327313866,False,False,initial_target,313.9110132282299,31175.857400000004,2.9794294643622625,0.4947905676921059,155.32020844000002,10463.700440940996,10619.020649380996
E_LEADER_PLUS_V07_BOUNDARY_ACCEPT_NEXT_OPEN,window_panel,boundary_accept_next_open,2,BTCUSDT,btc_down_high_vol,v07,sr_flip_fvg,,,,v07-sr-flip-fvg:BTCUSDT:short:2026-02-04T21:30:00+00:00|boundary=BTCUSDT:15m:pivot:low:2026-02-04T19:30:00+00:00:73003.7|fvg=BTCUSDT:15m:fvg:short:2026-02-04T21:15:00+00:00:2026-02-04T21:30:00+00:00:2026-02-04T21:45:00+00:00,v07-sr-flip-fvg:BTCUSDT:short:2026-02-04T21:30:00+00:00,BTCUSDT:15m:pivot:low:2026-02-04T19:30:00+00:00:73003.7,15m,73003.7,BTCUSDT:15m:fvg:short:2026-02-04T21:15:00+00:00:2026-02-04T21:30:00+00:00:2026-02-04T21:45:00+00:00,pivot,BTCUSDT:15m:pivot:low:2026-02-04T17:30:00+00:00:72090.4|BTCUSDT:1h:pivot:low:2026-02-04T17:00:00+00:00:72090.4,short,next_bar_open,2026-02-04T22:00:00+00:00,2026-02-04T22:00:00+00:00,2026-02-04T22:05:00+00:00,72758.0,73559.0,72090.4,801.0,0.011009098655817917,667.6000000000058,0.8334581772784093,1.1895131086142359,False,False,volume_spike,318.5706194814299,26483.912,2.494007015754678,0.4688326045195883,149.35629325489748,10619.020649380996,10768.376942635894
A_LEADER_V03_BREAK_RETEST_PLUS_V05,window_panel,leader_locked_limit,3,ETHUSDT,eth_down_high_vol,leader,m15_ob_m5_liquidity_delivery_first_retest,ob,,m15_event,v05-liquidity-delivery:ETHUSDT:15m:ob:simple_2c:short:2026-01-24T03:15:00+00:00:2026-01-24T03:30:00+00:00|ETHUSDT:5m:m15-location-sweep:short:ETHUSDT:15m:pivot:high:2026-01-24T22:00:00+00:00:2963.42:2026-01-24T23:00:00+00:00|ETHUSDT:5m:delivery:2026-01-24T23:50:00+00:00|ob,,ETHUSDT:15m:ob:simple_2c:short:2026-01-24T03:15:00+00:00:2026-01-24T03:30:00+00:00,,,,,,short,limit_first_revisit,2026-01-24T23:55:00+00:00,2026-01-25T00:00:00+00:00,2026-01-25T01:40:00+00:00,2952.56,2963.4900000000002,2947.21,10.930000000000291,0.0037018722735525414,5.349999999999909,0.4894784995425221,0.37328453796887634,False,False,volume_spike,300.0,63760.5332,6.37605332,0.023733631052671077,7.120089315801323,10000.0,10007.120089315802
A_LEADER_V03_BREAK_RETEST_PLUS_V05,window_panel,leader_locked_limit,3,ETHUSDT,eth_down_high_vol,leader,a1_b1_confluence,break_retest,,,confluence:ETHUSDT:1h:pivot:low:2026-02-01T10:00:00+00:00:2374.61|m15-m5-delivery:ETHUSDT:15m:break_retest:short:ETHUSDT:1h:pivot:low:2026-02-01T10:00:00+00:00:2374.61:2026-02-01T14:15:00+00:00:2026-02-01T14:45:00+00:00|ETHUSDT:5m:pivot:low:2026-02-01T19:55:00+00:00:2304.56|ETHUSDT:5m:ob:simple_2c:short:2026-02-01T20:20:00+00:00:2026-02-01T20:25:00+00:00,,ETHUSDT:1h:pivot:low:2026-02-01T10:00:00+00:00:2374.61,,,,,,short,limit_first_revisit,2026-02-01T20:30:00+00:00,2026-02-01T20:40:00+00:00,2026-02-01T21:10:00+00:00,2320.7,2386.75,2296.16,66.05000000000018,0.028461240143060364,24.539999999999964,0.37153671461014226,0.4564723694171015,False,False,initial_target,300.21360267947404,10180.9109,1.0173667158116497,0.3451081034013504,103.60614703599985,10007.120089315802,10110.726236351802
A_LEADER_V03_BREAK_RETEST_PLUS_V05,window_panel,leader_locked_limit,3,ETHUSDT,eth_down_high_vol,leader,a1_b1_confluence,break_retest,,,confluence:ETHUSDT:1h:pivot:low:2026-02-02T20:00:00+00:00:2311.2|m15-m5-delivery:ETHUSDT:15m:break_retest:short:ETHUSDT:1h:pivot:low:2026-02-02T20:00:00+00:00:2311.2:2026-02-03T09:00:00+00:00:2026-02-03T13:30:00+00:00|ETHUSDT:5m:pivot:low:2026-02-03T13:50:00+00:00:2301.86|ETHUSDT:5m:ob:double_3c:short:2026-02-03T14:05:00+00:00:2026-02-03T14:10:00+00:00:2026-02-03T14:15:00+00:00,,ETHUSDT:1h:pivot:low:2026-02-02T20:00:00+00:00:2311.2,,,,,,short,limit_first_revisit,2026-02-03T14:20:00+00:00,2026-02-03T14:30:00+00:00,2026-02-03T14:35:00+00:00,2309.2,2313.8100000000004,2294.44,4.610000000000582,0.001996362376580886,14.759999999999764,3.201735357917115,7.04555314533534,True,True,initial_stop,303.32178709055404,101170.67039999999,10.006271363203762,0.09950263745076693,30.181317811790116,10110.726236351802,10140.907554163592
B_V07_FIRST_RETURN_LIMIT,window_panel,first_return_limit,3,ETHUSDT,eth_down_high_vol,v07,sr_flip_fvg,,,,v07-sr-flip-fvg:ETHUSDT:long:2026-01-28T10:00:00+00:00|boundary=ETHUSDT:15m:pivot:high:2026-01-28T06:45:00+00:00:3017.25|fvg=ETHUSDT:15m:fvg:long:2026-01-28T09:45:00+00:00:2026-01-28T10:00:00+00:00:2026-01-28T10:15:00+00:00,v07-sr-flip-fvg:ETHUSDT:long:2026-01-28T10:00:00+00:00,ETHUSDT:15m:pivot:high:2026-01-28T06:45:00+00:00:3017.25,15m,3017.25,ETHUSDT:15m:fvg:long:2026-01-28T09:45:00+00:00:2026-01-28T10:00:00+00:00:2026-01-28T10:15:00+00:00,pivot,ETHUSDT:1h:pivot:high:2026-01-27T23:00:00+00:00:3033.76|ETHUSDT:4h:pivot:high:2026-01-27T20:00:00+00:00:3033.76,long,limit_first_revisit,2026-01-28T10:30:00+00:00,2026-01-28T11:15:00+00:00,2026-01-28T11:50:00+00:00,3017.25,3006.62,3033.76,10.63000000000011,0.0035230756483553265,16.51000000000022,1.5531514581373518,2.6105362182502083,True,True,initial_target,300.0,66367.43100000001,6.636743100000001,0.9062635015200122,271.87905045600365,10000.0,10271.879050456004
B_V07_FIRST_RETURN_LIMIT,window_panel,first_return_limit,3,ETHUSDT,eth_down_high_vol,v07,sr_flip_fvg,,,,v07-sr-flip-fvg:ETHUSDT:short:2026-02-01T15:15:00+00:00|boundary=ETHUSDT:15m:pivot:low:2026-02-01T14:30:00+00:00:2325|fvg=ETHUSDT:15m:fvg:short:2026-02-01T15:00:00+00:00:2026-02-01T15:15:00+00:00:2026-02-01T15:30:00+00:00,v07-sr-flip-fvg:ETHUSDT:short:2026-02-01T15:15:00+00:00,ETHUSDT:15m:pivot:low:2026-02-01T14:30:00+00:00:2325,15m,2325.0,ETHUSDT:15m:fvg:short:2026-02-01T15:00:00+00:00:2026-02-01T15:15:00+00:00:2026-02-01T15:30:00+00:00,pivot,ETHUSDT:15m:pivot:low:2026-01-31T18:30:00+00:00:2237.52|ETHUSDT:1h:pivot:low:2026-01-31T18:00:00+00:00:2237.52|ETHUSDT:4h:pivot:low:2026-01-31T16:00:00+00:00:2237.52,short,limit_first_revisit,2026-02-01T15:45:00+00:00,2026-02-01T16:00:00+00:00,2026-02-01T16:15:00+00:00,2325.0,2372.09,2237.52,47.090000000000146,0.020253763440860276,87.48000000000002,1.857719260989589,0.8103631344234389,True,False,volume_spike,308.1563715136801,14487.074999999999,1.4103626930222537,0.2636115044757255,81.23356470850182,10271.879050456004,10353.112615164506
B_V07_FIRST_RETURN_LIMIT,window_panel,first_return_limit,3,ETHUSDT,eth_down_high_vol,v07,sr_flip_fvg,,,,v07-sr-flip-fvg:ETHUSDT:short:2026-02-01T23:00:00+00:00|boundary=ETHUSDT:15m:pivot:low:2026-02-01T21:45:00+00:00:2277.41|fvg=ETHUSDT:15m:fvg:short:2026-02-01T22:45:00+00:00:2026-02-01T23:00:00+00:00:2026-02-01T23:15:00+00:00,v07-sr-flip-fvg:ETHUSDT:short:2026-02-01T23:00:00+00:00,ETHUSDT:15m:pivot:low:2026-02-01T21:45:00+00:00:2277.41,15m,2277.41,ETHUSDT:15m:fvg:short:2026-02-01T22:45:00+00:00:2026-02-01T23:00:00+00:00:2026-02-01T23:15:00+00:00,pivot,ETHUSDT:1h:pivot:low:2026-01-31T18:00:00+00:00:2237.52|ETHUSDT:4h:pivot:low:2026-01-31T16:00:00+00:00:2237.52,short,limit_first_revisit,2026-02-01T23:30:00+00:00,2026-02-01T23:35:00+00:00,2026-02-02T00:00:00+00:00,2277.41,2325.38,2237.52,47.970000000000255,0.021063400968644317,39.88999999999987,0.8315613925369952,0.763185324160923,False,False,volume_spike,310.59337845493513,14065.28416,1.3585560867364823,0.11829089099282689,36.74036747390656,10353.112615164506,10389.852982638413
B_V07_FIRST_RETURN_LIMIT,window_panel,first_return_limit,3,ETHUSDT,eth_down_high_vol,v07,sr_flip_fvg,,,,v07-sr-flip-fvg:ETHUSDT:short:2026-02-03T02:45:00+00:00|boundary=ETHUSDT:15m:pivot:low:2026-02-02T20:45:00+00:00:2311.2|fvg=ETHUSDT:15m:fvg:short:2026-02-03T02:30:00+00:00:2026-02-03T02:45:00+00:00:2026-02-03T03:00:00+00:00,v07-sr-flip-fvg:ETHUSDT:short:2026-02-03T02:45:00+00:00,ETHUSDT:15m:pivot:low:2026-02-02T20:45:00+00:00:2311.2,15m,2311.2,ETHUSDT:15m:fvg:short:2026-02-03T02:30:00+00:00:2026-02-03T02:45:00+00:00:2026-02-03T03:00:00+00:00,order_block,ETHUSDT:15m:ob:double_3c:long:2026-02-02T11:30:00+00:00:2026-02-02T11:45:00+00:00:2026-02-02T12:00:00+00:00|ETHUSDT:15m:ob:simple_2c:long:2026-02-02T11:45:00+00:00:2026-02-02T12:00:00+00:00,short,limit_first_revisit,2026-02-03T03:15:00+00:00,2026-02-03T03:30:00+00:00,2026-02-03T03:45:00+00:00,2311.2,2328.8500000000004,2287.7,17.650000000000546,0.007636725510557523,23.5,1.3314447592067578,0.01983002832860613,False,False,initial_stop,311.6955894791524,36061.6536,3.4708531160411527,-0.9999476698608782,-311.6792784055913,10389.852982638413,10078.173704232822
C_V07_BOUNDARY_ACCEPT_NEXT_OPEN,window_panel,boundary_accept_next_open,3,ETHUSDT,eth_down_high_vol,v07,sr_flip_fvg,,,,v07-sr-flip-fvg:ETHUSDT:short:2026-01-23T06:15:00+00:00|boundary=ETHUSDT:15m:pivot:low:2026-01-23T05:15:00+00:00:2961.86|fvg=ETHUSDT:15m:fvg:short:2026-01-23T06:00:00+00:00:2026-01-23T06:15:00+00:00:2026-01-23T06:30:00+00:00,v07-sr-flip-fvg:ETHUSDT:short:2026-01-23T06:15:00+00:00,ETHUSDT:15m:pivot:low:2026-01-23T05:15:00+00:00:2961.86,15m,2961.86,ETHUSDT:15m:fvg:short:2026-01-23T06:00:00+00:00:2026-01-23T06:15:00+00:00:2026-01-23T06:30:00+00:00,pivot,ETHUSDT:1h:pivot:low:2026-01-23T03:00:00+00:00:2950,short,next_bar_open,2026-01-23T06:45:00+00:00,2026-01-23T06:45:00+00:00,2026-01-23T06:50:00+00:00,2953.77,2973.9300000000003,2950.0,20.16000000000031,0.006825175961567864,3.769999999999982,0.18700396825396448,0.6607142857142837,False,False,initial_target,300.0,38310.3969,3.83103969,0.11194173539999923,33.58252061999977,10000.0,10033.58252062
C_V07_BOUNDARY_ACCEPT_NEXT_OPEN,window_panel,boundary_accept_next_open,3,ETHUSDT,eth_down_high_vol,v07,sr_flip_fvg,,,,v07-sr-flip-fvg:ETHUSDT:long:2026-01-28T06:00:00+00:00|boundary=ETHUSDT:15m:pivot:high:2026-01-28T05:00:00+00:00:3007.95|fvg=ETHUSDT:15m:fvg:long:2026-01-28T05:45:00+00:00:2026-01-28T06:00:00+00:00:2026-01-28T06:15:00+00:00,v07-sr-flip-fvg:ETHUSDT:long:2026-01-28T06:00:00+00:00,ETHUSDT:15m:pivot:high:2026-01-28T05:00:00+00:00:3007.95,15m,3007.95,ETHUSDT:15m:fvg:long:2026-01-28T05:45:00+00:00:2026-01-28T06:00:00+00:00:2026-01-28T06:15:00+00:00,order_block,ETHUSDT:15m:fvg:short:2026-01-28T01:00:00+00:00:2026-01-28T01:15:00+00:00:2026-01-28T01:30:00+00:00|ETHUSDT:15m:ob:double_3c:short:2026-01-28T01:30:00+00:00:2026-01-28T01:45:00+00:00:2026-01-28T02:00:00+00:00|ETHUSDT:15m:ob:simple_2c:short:2026-01-28T01:45:00+00:00:2026-01-28T02:00:00+00:00|ETHUSDT:15m:ob:simple_2c:short:2026-01-28T02:15:00+00:00:2026-01-28T02:30:00+00:00,long,next_bar_open,2026-01-28T06:30:00+00:00,2026-01-28T06:30:00+00:00,2026-01-28T06:35:00+00:00,3008.72,2998.5,3010.73,10.2199999999998,0.003396793320747627,2.0100000000002183,0.19667318982389997,0.5391389432485642,False,False,initial_target,301.0074756186,68502.53696,6.8273258150038165,0.06097361018123121,18.353512480004973,10033.58252062,10051.936033100006
C_V07_BOUNDARY_ACCEPT_NEXT_OPEN,window_panel,boundary_accept_next_open,3,ETHUSDT,eth_down_high_vol,v07,sr_flip_fvg,,,,v07-sr-flip-fvg:ETHUSDT:long:2026-01-28T10:00:00+00:00|boundary=ETHUSDT:15m:pivot:high:2026-01-28T06:45:00+00:00:3017.25|fvg=ETHUSDT:15m:fvg:long:2026-01-28T09:45:00+00:00:2026-01-28T10:00:00+00:00:2026-01-28T10:15:00+00:00,v07-sr-flip-fvg:ETHUSDT:long:2026-01-28T10:00:00+00:00,ETHUSDT:15m:pivot:high:2026-01-28T06:45:00+00:00:3017.25,15m,3017.25,ETHUSDT:15m:fvg:long:2026-01-28T09:45:00+00:00:2026-01-28T10:00:00+00:00:2026-01-28T10:15:00+00:00,pivot,ETHUSDT:1h:pivot:high:2026-01-27T23:00:00+00:00:3033.76|ETHUSDT:4h:pivot:high:2026-01-27T20:00:00+00:00:3033.76,long,next_bar_open,2026-01-28T10:30:00+00:00,2026-01-28T10:30:00+00:00,2026-01-28T11:50:00+00:00,3020.01,3006.62,3033.76,13.390000000000327,0.004433760153112184,13.75,1.0268857356235745,1.866318147871484,False,False,initial_target,301.55808099300015,55531.943880000006,5.524502314493342,0.7646011497644201,230.57165544800003,10051.936033100006,10282.507688548007
C_V07_BOUNDARY_ACCEPT_NEXT_OPEN,window_panel,boundary_accept_next_open,3,ETHUSDT,eth_down_high_vol,v07,sr_flip_fvg,,,,v07-sr-flip-fvg:ETHUSDT:short:2026-02-01T15:15:00+00:00|boundary=ETHUSDT:15m:pivot:low:2026-02-01T14:30:00+00:00:2325|fvg=ETHUSDT:15m:fvg:short:2026-02-01T15:00:00+00:00:2026-02-01T15:15:00+00:00:2026-02-01T15:30:00+00:00,v07-sr-flip-fvg:ETHUSDT:short:2026-02-01T15:15:00+00:00,ETHUSDT:15m:pivot:low:2026-02-01T14:30:00+00:00:2325,15m,2325.0,ETHUSDT:15m:fvg:short:2026-02-01T15:00:00+00:00:2026-02-01T15:15:00+00:00:2026-02-01T15:30:00+00:00,pivot,ETHUSDT:15m:pivot:low:2026-01-31T18:30:00+00:00:2237.52|ETHUSDT:1h:pivot:low:2026-01-31T18:00:00+00:00:2237.52|ETHUSDT:4h:pivot:low:2026-01-31T16:00:00+00:00:2237.52,short,next_bar_open,2026-02-01T15:45:00+00:00,2026-02-01T15:45:00+00:00,2026-02-01T18:25:00+00:00,2300.18,2372.09,2237.52,71.91000000000031,0.03126277073968138,62.659999999999854,0.8713669865109106,0.24266444166318651,False,False,initial_stop,308.4752306564402,9552.64754,0.9290192460190545,-0.9998694962393521,-308.4349734787728,10282.507688548007,9974.072715069235
C_V07_BOUNDARY_ACCEPT_NEXT_OPEN,window_panel,boundary_accept_next_open,3,ETHUSDT,eth_down_high_vol,v07,sr_flip_fvg,,,,v07-sr-flip-fvg:ETHUSDT:short:2026-02-01T23:00:00+00:00|boundary=ETHUSDT:15m:pivot:low:2026-02-01T21:45:00+00:00:2277.41|fvg=ETHUSDT:15m:fvg:short:2026-02-01T22:45:00+00:00:2026-02-01T23:00:00+00:00:2026-02-01T23:15:00+00:00,v07-sr-flip-fvg:ETHUSDT:short:2026-02-01T23:00:00+00:00,ETHUSDT:15m:pivot:low:2026-02-01T21:45:00+00:00:2277.41,15m,2277.41,ETHUSDT:15m:fvg:short:2026-02-01T22:45:00+00:00:2026-02-01T23:00:00+00:00:2026-02-01T23:15:00+00:00,pivot,ETHUSDT:1h:pivot:low:2026-01-31T18:00:00+00:00:2237.52|ETHUSDT:4h:pivot:low:2026-01-31T16:00:00+00:00:2237.52,short,next_bar_open,2026-02-01T23:30:00+00:00,2026-02-01T23:30:00+00:00,2026-02-02T03:15:00+00:00,2256.18,2325.38,2237.52,69.20000000000027,0.030671311686124456,18.659999999999854,0.26965317919074827,0.7119942196531761,False,False,initial_target,299.22218145207705,9439.85712,0.9464395728474969,0.24835428803897436,74.3131118399994,9974.072715069235,10048.385826909234
C_V07_BOUNDARY_ACCEPT_NEXT_OPEN,window_panel,boundary_accept_next_open,3,ETHUSDT,eth_down_high_vol,v07,sr_flip_fvg,,,,v07-sr-flip-fvg:ETHUSDT:short:2026-02-03T02:45:00+00:00|boundary=ETHUSDT:15m:pivot:low:2026-02-02T20:45:00+00:00:2311.2|fvg=ETHUSDT:15m:fvg:short:2026-02-03T02:30:00+00:00:2026-02-03T02:45:00+00:00:2026-02-03T03:00:00+00:00,v07-sr-flip-fvg:ETHUSDT:short:2026-02-03T02:45:00+00:00,ETHUSDT:15m:pivot:low:2026-02-02T20:45:00+00:00:2311.2,15m,2311.2,ETHUSDT:15m:fvg:short:2026-02-03T02:30:00+00:00:2026-02-03T02:45:00+00:00:2026-02-03T03:00:00+00:00,order_block,ETHUSDT:15m:ob:double_3c:long:2026-02-02T11:30:00+00:00:2026-02-02T11:45:00+00:00:2026-02-02T12:00:00+00:00|ETHUSDT:15m:ob:simple_2c:long:2026-02-02T11:45:00+00:00:2026-02-02T12:00:00+00:00,short,next_bar_open,2026-02-03T03:15:00+00:00,2026-02-03T03:15:00+00:00,2026-02-03T03:45:00+00:00,2302.96,2328.8500000000004,2287.7,25.890000000000327,0.011242053704797446,15.260000000000218,0.5894167632290469,0.4615681730397708,False,False,initial_stop,301.45157480727704,24604.824640000003,2.4486345432824765,-0.9999544955528048,-301.4378574200093,10048.385826909234,9746.947969489225
D_LEADER_PLUS_V07_FIRST_RETURN_LIMIT,window_panel,first_return_limit,3,ETHUSDT,eth_down_high_vol,leader,m15_ob_m5_liquidity_delivery_first_retest,ob,,m15_event,v05-liquidity-delivery:ETHUSDT:15m:ob:simple_2c:short:2026-01-24T03:15:00+00:00:2026-01-24T03:30:00+00:00|ETHUSDT:5m:m15-location-sweep:short:ETHUSDT:15m:pivot:high:2026-01-24T22:00:00+00:00:2963.42:2026-01-24T23:00:00+00:00|ETHUSDT:5m:delivery:2026-01-24T23:50:00+00:00|ob,,ETHUSDT:15m:ob:simple_2c:short:2026-01-24T03:15:00+00:00:2026-01-24T03:30:00+00:00,,,,,,short,limit_first_revisit,2026-01-24T23:55:00+00:00,2026-01-25T00:00:00+00:00,2026-01-25T01:40:00+00:00,2952.56,2963.4900000000002,2947.21,10.930000000000291,0.0037018722735525414,5.349999999999909,0.4894784995425221,0.37328453796887634,False,False,volume_spike,300.0,63760.5332,6.37605332,0.023733631052671077,7.120089315801323,10000.0,10007.120089315802
D_LEADER_PLUS_V07_FIRST_RETURN_LIMIT,window_panel,first_return_limit,3,ETHUSDT,eth_down_high_vol,v07,sr_flip_fvg,,,,v07-sr-flip-fvg:ETHUSDT:long:2026-01-28T10:00:00+00:00|boundary=ETHUSDT:15m:pivot:high:2026-01-28T06:45:00+00:00:3017.25|fvg=ETHUSDT:15m:fvg:long:2026-01-28T09:45:00+00:00:2026-01-28T10:00:00+00:00:2026-01-28T10:15:00+00:00,v07-sr-flip-fvg:ETHUSDT:long:2026-01-28T10:00:00+00:00,ETHUSDT:15m:pivot:high:2026-01-28T06:45:00+00:00:3017.25,15m,3017.25,ETHUSDT:15m:fvg:long:2026-01-28T09:45:00+00:00:2026-01-28T10:00:00+00:00:2026-01-28T10:15:00+00:00,pivot,ETHUSDT:1h:pivot:high:2026-01-27T23:00:00+00:00:3033.76|ETHUSDT:4h:pivot:high:2026-01-27T20:00:00+00:00:3033.76,long,limit_first_revisit,2026-01-28T10:30:00+00:00,2026-01-28T11:15:00+00:00,2026-01-28T11:50:00+00:00,3017.25,3006.62,3033.76,10.63000000000011,0.0035230756483553265,16.51000000000022,1.5531514581373518,2.6105362182502083,True,True,initial_target,300.21360267947404,66415.707,6.6368452069351465,0.9062774444717252,272.0768166320036,10007.120089315802,10279.196905947805
